mileage_kmpl,engine_cc,owner_count,price_usd,color,accidents_reported,insurance_valid,car_age,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,transmission_Automatic,transmission_Manual,service_history_Full,service_history_Partial,service_history_Unknown
20.17,1000,2,10722.17,White,1,Yes,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
14.57,1000,3,5035.78,Blue,0,Yes,7,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
13.78,2500,4,6229.3,Red,0,No,12,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
19.11,1500,3,4944.42,Red,0,Yes,19,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
18.39,800,1,5055.62,Silver,1,Yes,23,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
18.03,1800,3,4177.78,Red,0,Yes,29,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
22.29,1000,4,3210.27,Silver,2,Yes,25,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
16.03,2500,1,7159.23,Red,0,Yes,26,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
19.6,4000,2,9439.56,Black,0,Yes,24,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
15.47,800,5,6328.71,Black,0,Yes,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
13.75,1000,4,3144.73,Black,1,No,23,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
16.58,2000,5,3698.34,Black,0,No,27,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
15.51,3000,5,4076.74,Gray,0,No,31,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
15.76,2500,1,8725.91,Black,0,Yes,13,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
23.83,4000,2,8816.8,Red,0,Yes,22,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
16.73,1000,3,8395.17,Blue,0,Yes,20,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
14.69,4000,1,11988.09,Blue,3,No,8,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
18.14,1500,2,6400.47,Blue,0,Yes,17,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
18.52,1200,3,6669.8,Black,1,Yes,5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
12.07,2500,3,9136.35,Black,0,Yes,10,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
16.51,1800,2,7232.83,Red,1,Yes,8,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
16.31,1800,3,4156.57,Gray,0,Yes,23,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
17.14,1000,4,4747.56,Blue,0,Yes,12,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
21.63,2000,4,7472.23,Gray,0,Yes,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
18.68,2000,1,9225.02,Silver,0,Yes,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
24.14,1500,3,9107.15,Black,1,Yes,6,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
17.94,1800,3,5543.51,White,1,Yes,12,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
26.88,2500,2,8217.09,White,1,Yes,20,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
15.7,3000,4,5452.33,White,1,Yes,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
14.15,2000,5,3395.55,Red,0,No,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
20.74,1800,1,5346.39,Silver,1,Yes,29,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
24.82,1200,4,9603.61,Black,0,Yes,15,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
11.11,2500,2,4877.33,Red,0,Yes,27,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
17.02,3000,1,8247.67,Blue,1,Yes,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
14.95,1200,5,6501.41,Blue,1,Yes,8,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
18.71,1800,1,7464.01,Black,1,No,15,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
18.05,1000,4,7100.61,Gray,1,Yes,5,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
24.73,5000,5,9865.43,Black,0,Yes,15,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
17.46,5000,2,8441.87,White,1,Yes,30,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
24.87,1500,1,4267.19,Silver,0,Yes,30,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
16.42,1500,4,6146.92,White,0,No,4,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
22.63,3000,2,9338.81,Silver,0,Yes,10,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
19.14,1200,5,7783.0,Red,0,Yes,9,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
26.65,1800,1,6608.71,Red,1,No,27,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
10.61,1800,3,2124.15,Gray,0,No,31,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
12.18,1000,4,1000.0,Silver,0,Yes,31,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
27.16,4000,4,10826.27,Red,1,Yes,13,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
14.33,1500,3,8231.07,Silver,1,Yes,30,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
14.65,4000,2,10884.89,Gray,1,Yes,11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
13.62,4000,4,8318.11,Gray,0,No,20,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
23.74,1000,2,7481.52,Gray,0,No,6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
11.73,4000,5,4327.06,Red,0,No,26,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
18.11,4000,3,10423.83,Gray,1,No,9,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
16.67,1000,2,2578.19,Blue,0,No,28,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
23.18,2000,5,8254.88,Black,0,No,9,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
15.18,4000,1,11043.7,Red,2,No,21,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
20.08,1500,4,5849.54,Red,0,Yes,8,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
12.14,1000,3,5986.14,Blue,0,Yes,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
29.37,2500,1,8463.91,White,0,Yes,15,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
16.8,4000,1,9744.49,Blue,0,Yes,26,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
18.04,2000,1,10013.68,Red,0,Yes,8,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
26.27,1500,2,6222.49,Blue,0,No,27,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
15.07,800,4,4827.66,Blue,0,No,12,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
26.34,1500,3,4666.49,Gray,0,Yes,30,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
15.94,1200,4,6607.53,Blue,0,Yes,26,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
21.36,2500,4,7839.37,Silver,0,No,10,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
15.14,5000,4,9093.77,Blue,1,Yes,21,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
11.22,1800,5,5700.81,Blue,0,No,16,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
20.07,1200,5,5390.65,Red,0,Yes,16,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
21.2,1000,5,1623.57,Silver,0,Yes,31,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
11.42,1000,5,7025.46,White,0,No,23,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
16.46,1800,4,6679.71,Silver,1,Yes,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
24.0,3000,4,11863.98,Silver,0,Yes,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
21.0,3000,3,5620.37,Silver,0,Yes,26,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
16.02,1800,3,5877.78,Red,1,No,16,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
15.01,1000,3,7106.65,Gray,0,Yes,3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
27.74,1500,3,5376.83,Black,1,No,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
10.77,2500,3,7225.04,Red,0,Yes,12,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
17.7,2000,5,8597.51,Red,0,Yes,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
10.68,5000,4,11773.67,White,0,Yes,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
24.57,2500,3,6813.8,Gray,1,No,28,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
17.96,1800,2,6599.46,White,1,Yes,13,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
18.89,1000,3,10486.5,White,0,No,6,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
31.84,3000,3,7329.53,Black,0,Yes,29,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
15.03,1000,4,5793.77,Silver,0,Yes,13,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
26.74,3000,5,13151.17,Black,1,Yes,12,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
16.05,2500,1,6804.34,Silver,0,Yes,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
16.83,1200,4,5843.69,Black,1,No,12,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
31.19,1500,5,5627.02,Gray,1,Yes,23,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
17.19,2500,2,5392.91,Red,0,Yes,31,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
11.13,1500,1,4565.23,Red,0,Yes,24,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
19.41,4000,5,6246.07,Silver,1,Yes,25,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
17.14,2500,5,5845.1,Silver,0,Yes,14,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
19.84,800,4,3376.86,Silver,0,No,24,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
17.33,800,5,2862.5,Blue,2,Yes,31,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
29.08,1500,3,6732.29,White,0,Yes,21,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
20.78,4000,5,11832.04,Blue,0,Yes,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
12.63,1500,1,5772.35,Blue,0,Yes,7,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
18.62,1800,5,8047.7,Red,0,No,7,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
